platform,source_product_id,review_date,review_count,rating_sum,rating_1_count,rating_2_count,rating_3_count,rating_4_count,rating_5_count,positive_count,negative_count,neutral_count,helpful_count_sum,last_rebuilt_at
flipkart,SRTHZA5NGZXYWCAH,2026-07-26,1,2,0,1,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFHZCVHHZTGY,2026-08-06,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZPNH4VGSJA,2026-07-26,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPH2TTMWTFQDUWH,2026-07-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZPHWHEZWQQ,2026-07-13,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTFFFUD3BGPEXZY,2026-05-01,2,10,0,0,0,0,2,2,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SOCGQZ4YJKUZNUZK,2026-07-01,2,5,0,1,1,0,0,0,1,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZP3J5ZFRU7,2026-07-23,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFMQGMS7H6FH,2026-06-28,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSGSZFNEFAY,2026-07-25,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTHDH2JJY3GGYAD,2026-07-07,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRHFQXCJSCCGJ6J,2026-07-01,6,18,2,0,1,2,1,3,2,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPH2TTMHWRBHFQX,2026-06-01,1,3,0,0,1,0,0,0,0,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,VESGZ9YZNXUPDTKU,2026-07-11,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BRFFFFSVSXRZYFDF,2026-07-01,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRH2W5SSXWGWGSD,2025-11-01,2,9,0,0,0,1,1,2,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRAX9D5ZHGY,2026-07-23,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTHDH2JQHPS3UEG,2025-12-01,2,9,0,0,0,1,1,2,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTFFFUDEG5GPAZ3,2025-10-01,8,27,3,0,0,1,4,5,3,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZPM8KUMFGH,2026-08-03,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHGSUT86EGTBTMZ,2026-08-08,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPGTHNYTRFUBCGM,2026-07-30,1,3,0,0,1,0,0,0,0,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRH2W5SZGUTXVQM,2026-06-01,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZPCTKYBK4A,2026-08-01,1,2,0,1,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFHNSVU6JKXH,2026-05-01,1,3,0,0,1,0,0,0,0,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPGSYPCXUARRUMY,2026-07-26,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BRFFFFSV3HYFVG3K,2026-06-21,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZPHWHEZWQQ,2026-07-22,1,3,0,0,1,0,0,0,0,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTHDH2J4RH3QHCM,2025-10-01,4,20,0,0,0,0,4,4,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSGWNGKY7HH,2026-08-03,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFMQYHQS4BM7,2026-07-15,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTHDH2JVRWAEHKQ,2025-11-01,5,23,0,0,0,2,3,5,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHGSUTBCYM82QFQ,2025-11-01,4,20,0,0,0,0,4,4,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTHDH2JGFCMMGZK,2025-11-01,5,23,0,0,0,2,3,5,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPGFQNDGFD8NKG6,2026-06-07,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTFFFUDPECZJGJN,2026-03-01,2,6,0,1,0,1,0,1,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRHFCVHX9MBYZZ6,2026-06-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPGSYPCXUARRUMY,2026-06-13,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SNRE5FB4TUKHY9GR,2026-07-23,1,2,0,1,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSGSZFNEFAY,2026-05-01,5,25,0,0,0,0,5,5,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGZJCWSKK9RSYE,2026-06-22,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPH8MTXNRYV3DAZ,2026-06-13,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTHDH2JJCKJWXVF,2025-11-01,5,23,0,0,0,2,3,5,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRAZY3BXMSE,2026-06-13,1,3,0,0,1,0,0,0,0,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSGDRPZGMHU,2026-07-22,1,3,0,0,1,0,0,0,0,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPH8MTJH5D4AHG6,2026-04-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZPYY2A6GA4,2026-07-14,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,FCKFFGVX9NEVKSKT,2026-03-01,3,11,1,0,0,0,2,2,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHG96E34GYMJQV,2026-07-12,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRHFQXCH2ZZWNSU,2026-07-10,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPH8MTXDBUUNCZ6,2026-07-26,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPGTHNYNZYPG9HH,2026-07-15,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRHE4EREQQS6ZU7,2026-06-01,9,40,0,1,0,2,6,8,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHZ7ZKZHFF5NAH,2026-07-01,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGZJCWTRB2DDZH,2026-04-01,2,9,0,0,0,1,1,2,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRH2W5SKAPWZYHQ,2026-07-01,2,6,1,0,0,0,1,1,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPGSYXCFXPTHZBK,2026-07-16,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,VESFF2CGMYFFEPSE,2026-07-21,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,VESGZ9YZBEAPYSSZ,2026-01-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHGSUTCU9JSGH44,2026-06-06,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTGSYQGQPJEP8SR,2025-10-01,4,20,0,0,0,0,4,4,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRATZFGHRZ6,2026-04-01,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTFFFUDSEGXM6WS,2026-05-01,2,10,0,0,0,0,2,2,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFMQVPRAX7QU,2026-05-01,1,3,0,0,1,0,0,0,0,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRAVFNZGNFF,2026-07-09,2,10,0,0,0,0,2,2,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHGSUTA8P6XKZWF,2025-09-01,6,19,1,0,3,1,1,2,1,3,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTHDH2JWSHGP896,2026-07-23,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFHNSVU6JKXH,2026-06-01,1,3,0,0,1,0,0,0,0,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTFEYC4J3YQFBHE,2025-10-01,4,20,0,0,0,0,4,4,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTGSYQGKBHXGKWV,2026-07-14,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRA94PWAYGW,2026-07-11,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSGDRPZGMHU,2026-07-13,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHGZV3Q4WWPCH,2026-07-21,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZPHWHEZWQQ,2026-06-29,2,6,1,0,0,0,1,1,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRH2W5SGFUP77YP,2026-07-18,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRH2W5SMYCHTMF8,2026-05-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZP3J5ZFRU7,2026-07-28,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRH2W5SSU8DYVH5,2026-07-08,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRH2W5SJRAGFHXT,2026-05-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPGFQNDRFKAVNYZ,2026-06-13,2,10,0,0,0,0,2,2,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRHC6DYCZYBRFTQ,2026-06-09,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFMQHGNKWPEY,2025-09-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPH5URAPZJ7TGXZ,2026-01-01,9,27,1,4,0,2,2,4,5,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPGSYPCX6HYRTNN,2026-07-16,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSG7PQRZGM2,2026-07-01,4,14,1,0,0,2,1,3,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKTJZYFHHGCJ,2026-04-01,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,FCKG75WBJHTKREB8,2026-03-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPH2TTMVVEKXDX4,2026-03-01,2,6,1,0,0,0,1,1,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPGDC7BHZZQKEX6,2025-12-01,20,78,1,2,5,2,10,12,3,5,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZPVJAGWTTG,2026-07-14,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFMQYHQS4BM7,2026-08-08,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTGSYQGXBGUJYRQ,2026-06-29,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRAX9D5ZHGY,2026-07-12,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPGDC7BGNQBZXHX,2025-11-01,28,115,3,0,2,9,14,23,3,2,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPH8MTJH5D4AHG6,2026-03-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHGSUTA8P6XKZWF,2025-11-01,4,20,0,0,0,0,4,4,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSGM5HEB5FV,2026-07-22,1,3,0,0,1,0,0,0,0,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPGSYPCZ3BPMPSF,2026-06-01,3,11,1,0,0,0,2,2,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSGAHZZHBTY,2026-05-01,5,25,0,0,0,0,5,5,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZPQHS2MJAG,2026-07-29,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,FCKG75WBGNBBTM4Z,2026-02-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SNRE5FB4TUKHY9GR,2026-04-01,22,91,2,0,3,5,12,17,2,3,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRHC6D2CUYE86JJ,2026-06-27,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHG96EPA39GEKH,2026-06-06,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRATZFGHRZ6,2026-06-17,1,2,0,1,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,PYJH2TWEVMWB87KU,2026-01-01,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SNRGEHFWXXTCVDZM,2026-07-09,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,VESFF2CGWGGC88DT,2026-04-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,VESGZ9YZZHNDTRCP,2026-07-10,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRASMKXNJYD,2026-07-09,2,10,0,0,0,0,2,2,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZPWEDWVFFP,2026-07-13,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHG96EU3QTAQYG,2026-04-01,3,10,0,0,2,1,0,1,0,2,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRHC6DFVGF9D4WZ,2026-06-09,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHH8NRFTVJZF7DW,2026-02-01,3,7,2,0,0,0,1,1,2,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZPHWHEZWQQ,2026-06-30,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRARECBQRGY,2026-02-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPGDC7BUCQHMG9X,2025-10-01,2,6,0,1,0,1,0,1,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHH8NRFTVJZF7DW,2026-07-09,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSGZNZPWUGC,2026-07-01,4,14,1,0,0,2,1,3,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFHNSVU6JKXH,2026-07-23,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHGSUTBY85HUUTX,2026-04-01,3,10,0,0,2,1,0,1,0,2,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPGSYPCYGWJEACQ,2026-07-01,4,15,1,0,0,1,2,3,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRAZY3BXMSE,2026-02-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZPHWHEZWQQ,2026-07-29,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHH8NRFTVJZF7DW,2026-03-01,2,7,0,1,0,0,1,1,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFHZ6RH2KZWD,2026-06-28,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZP3TPCWQMM,2026-06-01,4,19,0,0,0,1,3,4,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHGSUT9HEHTJVKA,2026-06-01,4,17,0,1,0,0,3,3,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTHDH2JQHPS3UEG,2026-06-29,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSGPGYUQY9G,2026-06-13,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPH5URAJGUXT5SG,2026-06-25,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,VESGZ9YZNXUPDTKU,2026-07-10,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRA8ZMQMYHG,2026-06-15,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SOCH7KSZXDZQHQGG,2026-07-12,1,3,0,0,1,0,0,0,0,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFMQXVGVCHTX,2026-08-08,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFHNSVU6JKXH,2026-08-07,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRAJZ9W3CHJ,2026-07-20,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTFEYC4J2SHRAFG,2026-07-14,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPGTHNYQFUTTFVA,2026-02-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTFFFUDVZFADD9P,2026-05-01,2,10,0,0,0,0,2,2,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHG96EU3QTAQYG,2026-07-12,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRAAHQGWZMX,2026-04-01,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRH2W5SKAPWZYHQ,2026-05-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRA9WNSWQEP,2026-06-29,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRATVMXGFAG,2026-02-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFHZATAPYBDY,2026-07-01,4,13,1,0,1,1,1,2,1,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZPHWHEZWQQ,2026-06-01,4,19,0,0,0,1,3,4,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHG96EMWH9RQ6V,2026-06-05,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFMQGMZFEGNJ,2026-02-01,3,11,0,0,2,0,1,1,0,2,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTHDH2JWZAPE9VY,2026-07-14,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPH2TTMZNKBVN52,2026-03-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTFFFUDSEGXM6WS,2025-11-01,3,14,0,0,0,1,2,3,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRH2W5SSU8DYVH5,2026-04-01,1,2,0,1,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPGTHNYTRFUBCGM,2026-06-19,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSGPGYUQY9G,2026-06-30,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPGDC7BNJTFHSJS,2025-12-01,20,78,1,2,5,2,10,12,3,5,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSGU77X4FDT,2025-12-01,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPGDC7BHZZQKEX6,2026-06-01,3,11,1,0,0,0,2,2,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,PANH46SM5MWVTYHY,2026-08-04,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPGTHNYWWCYXHFF,2026-02-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTFEYC4J2SHRAFG,2026-07-23,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRHFQXCVGA9H3CZ,2026-04-01,2,6,0,0,2,0,0,0,0,2,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRASMKXNJYD,2026-07-11,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZP8YHX8CBY,2026-06-30,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRHC6DFE3JTKT5S,2026-06-04,1,3,0,0,1,0,0,0,0,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRH2W5SZQ2NVMUV,2025-11-01,2,9,0,0,0,1,1,2,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,VESGZ9YZ8ZBYGVDX,2026-01-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRA6RS7EUZE,2026-06-16,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTGSYQGZFHM7HB2,2026-04-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHGZV3Q4WWPCH,2026-07-10,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,VESFF2CGAF9RGFHX,2026-04-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTFFFUDVZFADD9P,2025-12-01,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSGABGZAHRG,2026-07-22,1,3,0,0,1,0,0,0,0,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRA6RS7EUZE,2026-06-17,1,2,0,1,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZPWEDWVFFP,2026-07-29,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRHC6D2CUYE86JJ,2026-06-04,1,3,0,0,1,0,0,0,0,1,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZPHWHEZWQQ,2026-07-18,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPGSYPCZ3BPMPSF,2026-07-26,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPGSYPCSVEGZXTU,2026-03-01,6,15,2,1,2,0,1,1,3,2,0,2026-08-19 20:00:40.818952+05:30
flipkart,BRFGCV4VG7FF6ZSA,2025-11-01,2,9,0,0,0,1,1,2,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRAX9D5ZHGY,2026-07-11,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHHJRAJZ9W3CHJ,2026-07-12,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTHZA8B6ZPA72RJ,2026-07-14,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCHZPAD7JCGRK,2026-06-01,4,19,0,0,0,1,3,4,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFHZATAPYBDY,2026-07-15,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHHCKSGPGYUQY9G,2026-04-01,2,10,0,0,0,0,2,2,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TSHGSUTBY85HUUTX,2026-07-20,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPGSYPCXUARRUMY,2026-06-15,1,1,1,0,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRGRFHZNQNZARUM,2026-07-15,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRHC6D3GGAB6HGP,2026-07-23,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTHZA5M4CHTDS2X,2026-07-26,1,2,0,1,0,0,0,0,1,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,BXRH2W5SZQ2NVMUV,2026-07-26,1,5,0,0,0,0,1,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTGSYQGDJQ4FYCH,2026-07-01,2,9,0,0,0,1,1,2,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,TKPGTHNYNZYPG9HH,2026-06-19,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
flipkart,SRTGSYQGZFHM7HB2,2026-06-29,1,4,0,0,0,1,0,1,0,0,0,2026-08-19 20:00:40.818952+05:30
